customer_id,first_name,last_name,email,phone_number,address,city,country,postal_code,loyalty_points
939,Eolanda,Jakeway,ejakewayq2@cocolog-nifty.com,573-579-1239,0449 Clyde Gallagher Pass,Tutul,Indonesia,,921
940,Walden,Le Gallo,wlegalloq3@bandcamp.com,676-919-3203,3474 Heffernan Court,Tlučná,Czech Republic,330 26,363
941,Becki,Corteney,bcorteneyq4@thetimes.co.uk,393-295-7223,74 Crest Line Lane,Qinhe,China,,178
942,Brittney,Grieswood,bgrieswoodq5@ovh.net,613-344-4222,17049 Merchant Crossing,Rizal,Philippines,7104,74
943,Anna-maria,Pillinger,apillingerq6@nature.com,891-999-5829,70 Ruskin Lane,Balas,Philippines,2007,306
944,Bryon,Michele,bmicheleq7@jigsy.com,785-412-6153,917 Clemons Point,Przemyśl,Poland,37-720,980
945,Kathi,Grzesiewicz,kgrzesiewiczq8@ucoz.ru,222-408-6452,318 Monterey Alley,Glogovac,Kosovo,,709
946,Von,Beves,vbevesq9@nasa.gov,932-893-9321,040 Sutteridge Crossing,Tampere,Finland,33901,377
947,Annadiane,Donohue,adonohueqa@cnn.com,544-305-6172,422 Esker Road,Cairo,Egypt,,213
948,Shandie,Starbucke,sstarbuckeqb@psu.edu,993-924-0321,943 Heffernan Circle,Nakhon Luang,Thailand,13260,692
949,Mauricio,Smalcombe,msmalcombeqc@nih.gov,794-311-5822,58566 Dahle Street,Berezanka,Ukraine,,302
950,Lulu,Babbidge,lbabbidgeqd@bravesites.com,954-914-4331,96 Farwell Place,Franceville,Gabon,,936
951,Emma,Georg,egeorgqe@ftc.gov,940-672-5995,729 Glendale Place,Zungeru,Nigeria,,151
952,Lola,Solley,lsolleyqf@dot.gov,652-955-5254,72 North Lane,Yanas,Peru,,844
953,Tessa,Guidi,tguidiqg@nyu.edu,856-818-0189,001 Sheridan Crossing,Stockholm,Sweden,117 68,995
954,Lanita,Burkill,lburkillqh@va.gov,711-261-7465,9 Farmco Road,Bajo Pichanaqui,Peru,,445
955,Raf,Bonifant,rbonifantqi@apple.com,281-602-0398,7764 Maryland Street,Saharna,Moldova,MD-5431,152
956,Kriste,Hardington,khardingtonqj@washingtonpost.com,548-501-8457,192 Main Street,Bella Vista,Dominican Republic,10112,195
957,Shirl,Tinmouth,stinmouthqk@oaic.gov.au,766-711-6621,862 Sachs Alley,Pateros,Philippines,1930,733
958,Doralynn,Baughan,dbaughanql@qq.com,450-128-6580,159 Green Crossing,Nyíregyháza,Hungary,4404,719
959,Reube,Darque,rdarqueqm@oracle.com,434-699-4137,4413 Golf Course Terrace,Volodymyrets’,Ukraine,,330
960,Lind,Spark,lsparkqn@icq.com,202-145-4597,8 Southridge Hill,Dangshun,China,,932
961,Mandy,Edgin,medginqo@dagondesign.com,206-388-3070,8535 Eliot Junction,Junbu,China,,926
962,Goran,Stuther,gstutherqp@pcworld.com,775-730-5095,18167 Hagan Crossing,Dobryatino,Russia,601580,338
963,Krystalle,O'Rafferty,koraffertyqq@disqus.com,665-325-0672,4 Fulton Place,Binonga,Philippines,6116,463
964,Heinrik,Maskelyne,hmaskelyneqr@g.co,417-309-3159,8165 School Park,Pau,France,64058 CEDEX 9,445
965,Maybelle,Kalinsky,mkalinskyqs@dyndns.org,623-768-6150,0 Pearson Drive,Zhanxu,China,,957
966,Emery,Carnilian,ecarnilianqt@godaddy.com,273-383-6085,6 Morrow Point,Capitán Bermúdez,Argentina,2156,328
967,Bank,Egan,beganqu@mit.edu,708-577-2473,1 Bunker Hill Circle,Berlin,Germany,14199,498
968,Davita,Kitcat,dkitcatqv@washington.edu,495-344-7396,72 Scott Park,Biên Hòa,Vietnam,,37
969,Jacky,Kefford,jkeffordqw@hao123.com,231-822-2096,7 Pearson Center,Gromnik,Poland,33-180,151
970,Chen,Bonde,cbondeqx@tripod.com,935-816-1801,2 Mifflin Drive,Kaišiadorys,Lithuania,56001,934
971,Quincy,Becks,qbecksqy@blog.com,902-848-1981,1320 Loomis Court,Fenoarivo Be,Madagascar,,339
972,Alissa,Dougherty,adoughertyqz@cdbaby.com,682-517-6317,0971 Loftsgordon Way,Khirbat Tīn Nūr,Syria,,43
973,Claire,Sharplin,csharplinr0@theglobeandmail.com,512-475-2014,94715 Hollow Ridge Terrace,Karanganyar,Indonesia,,186
974,Lowrance,Lebang,llebangr1@wiley.com,350-817-3697,9331 Kenwood Court,Getafe,Spain,28904,838
975,Lynsey,Saddler,lsaddlerr2@google.com.hk,542-836-6043,724 Dawn Crossing,Horní Lideč,Czech Republic,756 12,604
976,Tripp,Ruos,truosr3@yellowbook.com,507-790-1805,9064 Mifflin Avenue,Zhuyeping,China,,278
977,Elvera,Pendre,ependrer4@zdnet.com,590-387-2325,31 Kensington Circle,Bantuanon,Philippines,6311,859
978,Waverley,Kerfod,wkerfodr5@utexas.edu,743-269-1559,1 Shelley Road,Klimontów,Poland,32-112,510
979,Bibbye,Symmons,bsymmonsr6@senate.gov,472-591-3010,348 Morrow Lane,Mateus Leme,Brazil,35670-000,286
980,Margery,Geillier,mgeillierr7@tumblr.com,618-624-9623,1841 Moose Drive,Huangtu,China,,25
981,Marika,Nouch,mnouchr8@paypal.com,311-302-1082,681 Hanson Park,Babakanloa,Indonesia,,23
982,Dulcea,MacEveley,dmaceveleyr9@moonfruit.com,865-118-7341,049 Butterfield Junction,Paris 11,France,75522 CEDEX 11,314
983,Cesya,Earle,cearlera@acquirethisname.com,557-689-9600,4 Dovetail Parkway,Västerås,Sweden,722 33,840
984,Felipe,Rowcastle,frowcastlerb@merriam-webster.com,470-115-3035,0 Farmco Trail,Vientiane,Laos,,362
985,Shanon,Venn,svennrc@netscape.com,458-514-9575,60096 Arkansas Park,Srpska Crnja,Serbia,,95
986,Kermit,Tunnow,ktunnowrd@buzzfeed.com,927-328-2422,260 Arkansas Lane,Ta’erqi,China,,717
987,Tibold,Ong,tongre@fotki.com,786-907-7984,4 Old Shore Hill,Algés,Portugal,1495-005,937
988,Tiena,Kaine,tkainerf@flavors.me,655-780-2594,4021 Marcy Plaza,União dos Palmares,Brazil,57800-000,140
989,Merrill,Errey,merreyrg@bluehost.com,720-637-1325,7 Amoth Circle,Littleton,United States,80126,206
990,Melisa,Peabody,mpeabodyrh@biglobe.ne.jp,413-256-4531,7 Delaware Pass,Gelan,China,,295
991,Raymund,Brownhall,rbrownhallri@ehow.com,266-765-3380,3478 Golf View Terrace,Qiandian,China,,818
992,Allister,Caudray,acaudrayrj@va.gov,240-945-4363,7254 Myrtle Point,Naryn,Kyrgyzstan,,2
993,Dulcea,Yven,dyvenrk@yellowpages.com,556-300-1601,979 Orin Place,Naushki,Russia,671820,509
994,Denney,Pleven,dplevenrl@vinaora.com,909-348-0010,6 Susan Terrace,Achiaman,Ghana,,430
995,Kary,Thorold,kthoroldrm@marriott.com,839-176-0561,1 Talisman Circle,Ivanivka,Ukraine,,801
996,Marty,Strettell,mstrettellrn@nsw.gov.au,138-998-4158,53 Sundown Way,Venda Nova,Portugal,2970-841,512
997,Craggie,Yeats,cyeatsro@so-net.ne.jp,501-930-3224,0152 8th Trail,Bulls,New Zealand,4894,812
998,Ilise,Collop,icolloprp@gmpg.org,211-988-8389,49422 Scott Drive,Bocowanti,Indonesia,,323
999,Jerrylee,Jeppensen,jjeppensenrq@apache.org,906-751-1038,5 Bowman Hill,Skópelos,Greece,,761
1000,Domenic,Waeland,dwaelandrr@berkeley.edu,705-591-4308,3900 Rutledge Alley,San Rafael,Philippines,5039,301
