order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
323,367,28,52,941.19,6051.15,2020-12-01,241 Dryden Trail,Apple Pay,delivered
324,709,488,15,327.7,3023.53,2021-10-29,2 Riverside Trail,Apple Pay,pending
325,707,670,94,199.72,2920.42,2020-05-27,6 Nancy Lane,credit card,pending
326,654,828,78,804.69,100.66,2022-05-29,16138 Clemons Road,PayPal,delivered
327,869,215,97,569.06,9683.54,2022-02-12,3 Meadow Ridge Junction,credit card,processing
328,862,178,10,954.53,261.16,2022-09-25,0982 2nd Trail,PayPal,processing
329,212,418,82,396.9,4833.04,2021-06-10,017 Pearson Crossing,Apple Pay,shipped
330,999,401,52,465.62,6687.4,2020-10-31,05 Gale Parkway,PayPal,delivered
331,308,483,74,296.73,6208.78,2022-01-09,55987 Colorado Park,PayPal,delivered
332,953,440,81,304.81,1070.48,2021-04-10,4 Kropf Drive,Apple Pay,shipped
333,144,26,24,973.5,6044.42,2022-08-18,047 Caliangt Plaza,Apple Pay,delivered
334,965,209,79,806.66,5607.01,2022-11-08,20489 Huxley Road,credit card,delivered
335,140,82,31,810.07,9684.66,2020-11-19,3 Elgar Trail,Apple Pay,pending
336,806,267,57,52.93,8794.28,2022-12-13,8 Melby Court,Apple Pay,shipped
337,258,620,13,528.78,6628.81,2022-03-11,1 Lukken Street,credit card,shipped
338,30,383,16,824.18,5311.75,2021-06-10,655 Del Sol Parkway,credit card,pending
339,637,124,83,10.37,7354.13,2020-03-18,78 Clyde Gallagher Court,PayPal,shipped
340,544,404,62,992.49,3460.77,2022-12-03,32013 Trailsway Avenue,Apple Pay,processing
341,115,297,93,609.99,3860.94,2021-06-08,7134 Onsgard Junction,credit card,delivered
342,230,810,43,14.79,2685.2,2022-09-25,99 1st Park,credit card,shipped
343,335,288,85,949.09,6282.19,2021-08-28,55884 Crest Line Trail,PayPal,shipped
344,529,194,54,443.0,5436.07,2021-06-02,5858 Erie Avenue,PayPal,processing
345,873,795,73,728.14,7962.11,2022-09-06,107 Summer Ridge Way,PayPal,delivered
346,255,898,54,849.11,5132.34,2022-07-13,7283 Cordelia Drive,credit card,shipped
347,967,534,41,481.94,7137.42,2020-03-20,2 Thackeray Pass,credit card,pending
348,899,42,14,102.58,5658.47,2020-08-12,475 Clove Pass,Apple Pay,delivered
349,930,819,78,792.47,2658.68,2022-08-19,2011 Banding Parkway,credit card,processing
350,575,961,64,632.22,1731.41,2022-02-03,8309 Bashford Street,Apple Pay,shipped
351,954,540,77,276.37,1637.48,2020-11-16,5667 Monument Center,PayPal,delivered
352,828,782,57,949.68,9035.2,2021-07-06,1 Mccormick Road,PayPal,delivered
353,93,906,48,707.84,6562.59,2021-03-28,84251 Mockingbird Drive,credit card,pending
354,507,356,99,160.27,8890.63,2021-09-02,0 Linden Circle,Apple Pay,delivered
355,719,250,96,621.8,9976.14,2021-01-09,989 Prairieview Crossing,credit card,shipped
356,797,794,86,674.94,1720.04,2020-02-12,2 High Crossing Way,Apple Pay,delivered
357,973,37,56,543.76,9184.24,2020-05-29,04 Glendale Point,PayPal,delivered
358,416,47,74,10.17,821.8,2020-04-09,07358 Crownhardt Lane,Apple Pay,delivered
359,34,737,2,106.98,6077.42,2020-06-05,5 Bobwhite Street,credit card,pending
360,560,333,70,36.75,7516.04,2022-05-16,0 Drewry Trail,credit card,delivered
361,539,127,9,380.98,8582.47,2022-02-10,30 Fisk Alley,credit card,processing
362,120,657,71,326.91,4324.92,2022-03-23,26271 Lyons Terrace,credit card,processing
363,35,191,89,933.5,897.22,2021-01-14,17 Carey Terrace,credit card,pending
364,77,530,41,539.98,1298.93,2022-06-29,55 Spohn Circle,credit card,delivered
365,427,44,50,792.14,4423.04,2022-11-11,1 Tennessee Park,credit card,shipped
366,771,674,4,718.2,6315.41,2022-09-07,40393 Lakewood Way,credit card,pending
367,963,386,75,132.11,9288.65,2021-01-12,1543 Grayhawk Place,Apple Pay,shipped
368,424,958,61,948.07,9088.49,2021-10-17,91 Arrowood Circle,Apple Pay,shipped
369,978,695,39,13.43,8813.24,2020-06-20,99701 Golf Course Pass,PayPal,pending
370,85,200,54,535.94,7005.45,2020-09-01,411 Fairfield Park,credit card,pending
371,480,776,40,295.4,4504.29,2022-11-12,59 Marcy Pass,Apple Pay,shipped
372,661,548,91,626.75,6156.15,2022-09-02,45 Miller Court,PayPal,shipped
373,497,529,31,293.55,7459.19,2021-11-07,8647 Butterfield Avenue,PayPal,shipped
374,625,564,7,16.04,1137.2,2020-01-24,8535 Oxford Pass,PayPal,pending
375,189,363,95,689.08,3833.36,2021-06-22,831 Farwell Point,Apple Pay,shipped
376,996,143,20,242.28,8363.76,2020-05-12,86 Bultman Circle,credit card,processing
377,971,293,48,63.84,7850.02,2020-11-16,899 Rieder Avenue,Apple Pay,shipped
378,1,531,42,194.91,2988.53,2021-09-11,5 Lien Plaza,Apple Pay,delivered
379,775,466,100,410.52,673.55,2022-08-18,351 American Ash Park,Apple Pay,pending
380,162,566,10,632.96,4346.78,2022-09-24,95805 Helena Junction,PayPal,delivered
381,743,148,30,516.85,9324.76,2021-08-17,01 Raven Street,Apple Pay,delivered
382,643,92,72,135.7,4113.63,2021-02-25,834 Paget Circle,credit card,processing
383,488,156,32,487.5,5732.54,2021-09-13,872 Ohio Park,PayPal,delivered
384,906,270,17,232.26,9687.67,2021-04-02,03 Waubesa Pass,credit card,pending
385,412,739,84,346.95,2204.3,2022-12-17,8 Green Ridge Court,PayPal,processing
386,487,355,5,80.17,3371.45,2020-09-12,594 Oriole Crossing,PayPal,pending
387,277,513,93,896.47,8213.8,2022-03-18,7 3rd Alley,PayPal,pending
388,82,802,61,978.97,3930.61,2020-06-17,50 Kennedy Point,Apple Pay,pending
389,570,615,42,319.27,6649.68,2021-10-15,20 Hovde Way,Apple Pay,delivered
390,827,395,38,711.59,8058.09,2021-08-15,5562 West Circle,PayPal,processing
391,101,661,88,33.26,8248.57,2022-07-24,1587 Rockefeller Pass,PayPal,shipped
392,975,328,49,420.29,4584.78,2022-03-12,56 Bunker Hill Drive,Apple Pay,pending
393,379,56,31,710.55,2809.86,2022-11-18,28 Mosinee Lane,Apple Pay,delivered
394,162,701,74,194.53,4834.05,2022-09-19,11602 Surrey Point,PayPal,pending
395,268,458,88,455.83,3784.69,2020-12-04,020 Moland Lane,Apple Pay,processing
396,850,838,77,431.83,7649.02,2022-03-07,5 Ronald Regan Court,credit card,processing
397,806,863,5,520.49,5678.22,2020-08-22,8219 Havey Avenue,credit card,pending
398,273,984,19,629.8,5190.15,2022-08-26,07673 Village Green Hill,PayPal,processing
399,908,95,35,56.68,9512.91,2021-07-17,46537 5th Pass,PayPal,delivered
400,822,236,85,839.16,4445.06,2021-07-27,89 Nancy Road,Apple Pay,processing
401,878,103,87,998.84,7794.42,2020-02-28,1 West Crossing,credit card,pending
402,40,800,84,420.95,635.6,2022-08-10,6389 Vermont Road,Apple Pay,delivered
403,566,380,24,624.67,639.56,2020-04-20,08427 8th Court,Apple Pay,pending
404,819,251,7,893.53,1928.54,2022-08-05,6 Messerschmidt Avenue,PayPal,processing
405,604,405,97,576.59,5502.63,2021-12-22,0990 Debra Crossing,credit card,delivered
406,522,442,21,988.64,8763.11,2021-05-24,83267 Moland Hill,Apple Pay,shipped
407,914,94,28,833.26,5518.33,2021-01-14,2 Butterfield Pass,PayPal,shipped
408,893,64,12,983.26,1008.55,2021-12-07,22695 Delaware Hill,credit card,pending
409,568,807,88,847.01,9672.27,2021-09-24,65249 Stone Corner Alley,PayPal,delivered
410,778,499,65,116.04,828.56,2021-12-31,31 Glendale Terrace,PayPal,pending
411,743,613,86,621.43,8166.81,2022-06-12,679 Grasskamp Street,credit card,delivered
412,748,36,40,604.04,8580.43,2022-08-16,011 Messerschmidt Crossing,credit card,shipped
413,217,210,96,629.93,8827.51,2021-07-24,1158 Muir Court,credit card,processing
414,825,346,100,537.88,7978.32,2020-03-26,1 Paget Drive,PayPal,delivered
415,422,933,94,754.88,2882.26,2022-05-06,538 Norway Maple Hill,credit card,shipped
416,868,470,72,687.28,5244.03,2020-03-16,72 Caliangt Point,credit card,pending
417,637,367,7,986.74,8849.56,2020-02-21,7678 Melvin Place,Apple Pay,processing
418,582,145,60,254.96,2115.34,2020-01-14,38 Sachtjen Place,Apple Pay,shipped
419,18,686,19,557.02,695.28,2021-01-30,74 Hudson Pass,Apple Pay,delivered
420,584,419,77,349.33,7277.46,2022-05-31,09 Cascade Park,PayPal,processing
421,200,333,64,532.02,1209.15,2022-06-27,23741 Main Crossing,PayPal,shipped
422,107,173,75,943.08,7167.71,2020-11-08,7347 Hollow Ridge Street,credit card,delivered
423,151,867,54,713.57,5050.22,2021-12-28,5 Norway Maple Point,Apple Pay,pending
424,263,757,98,452.92,6983.33,2022-07-08,0890 Glacier Hill Court,PayPal,processing
425,274,128,55,270.0,4807.2,2020-09-10,9737 Grayhawk Alley,credit card,processing
426,462,585,66,651.08,2358.25,2022-05-16,61370 Talmadge Way,credit card,delivered
427,709,606,12,425.23,9183.22,2020-01-02,81950 Corry Junction,PayPal,delivered
428,593,352,96,86.63,1525.08,2021-08-15,68 Amoth Parkway,credit card,shipped
429,431,946,3,462.63,2081.31,2021-09-06,746 Shelley Point,PayPal,delivered
430,841,332,39,958.22,1290.74,2021-06-26,823 Lyons Place,PayPal,delivered
431,468,781,2,461.15,4735.45,2022-05-04,13 Fuller Court,Apple Pay,processing
432,627,790,97,259.71,2903.96,2021-09-15,6535 Ridgeway Lane,Apple Pay,pending
433,243,795,88,375.28,8593.96,2022-07-28,68 Northport Lane,credit card,shipped
434,261,237,26,592.27,8548.35,2022-05-26,417 Grayhawk Center,Apple Pay,delivered
435,146,644,66,411.08,8609.84,2022-05-27,08410 Burning Wood Court,Apple Pay,delivered
436,700,341,7,884.72,7470.38,2021-07-14,5 Dexter Pass,credit card,delivered
437,108,252,57,102.26,5516.72,2022-04-07,629 Northport Plaza,PayPal,processing
438,341,468,43,700.01,8886.13,2020-07-26,5 Crescent Oaks Junction,PayPal,shipped
439,122,22,35,157.67,8318.68,2020-10-26,9 Mariners Cove Court,PayPal,delivered
440,166,482,57,609.8,9542.2,2020-11-25,56 Dwight Drive,PayPal,shipped
441,483,996,25,125.95,9985.01,2020-02-14,668 Moose Court,Apple Pay,shipped
442,814,38,42,825.12,4786.2,2022-11-15,6676 Lyons Point,PayPal,processing
443,22,440,84,487.68,8988.91,2022-12-21,8 Russell Junction,PayPal,shipped
444,714,729,25,814.19,7880.01,2022-10-05,844 Corscot Hill,PayPal,processing
445,602,316,98,742.35,5235.45,2020-09-01,89 Mosinee Street,Apple Pay,processing
446,910,325,94,59.55,9221.3,2020-12-22,79556 Heath Point,PayPal,delivered
447,777,609,85,823.47,9487.99,2021-03-20,55 Declaration Crossing,PayPal,pending
448,993,671,15,47.48,3163.77,2022-06-20,1 Pankratz Trail,PayPal,delivered
449,281,669,47,69.05,8821.31,2021-10-16,8097 Johnson Park,PayPal,processing
450,871,784,28,989.91,4341.1,2022-11-06,244 Brentwood Plaza,credit card,delivered
451,24,283,57,418.36,7845.22,2022-05-14,09076 Lerdahl Terrace,PayPal,processing
452,56,825,62,420.83,3970.65,2021-11-24,9724 Helena Parkway,Apple Pay,delivered
453,754,206,1,691.21,174.59,2021-03-30,72934 Welch Alley,Apple Pay,pending
454,622,490,60,154.54,8197.34,2021-12-09,466 Goodland Hill,PayPal,delivered
455,807,924,36,52.1,2967.88,2020-04-05,581 Algoma Terrace,Apple Pay,pending
456,935,330,94,193.29,7139.32,2021-06-10,2182 Nobel Plaza,Apple Pay,pending
457,769,193,70,92.69,5268.17,2022-05-06,6854 Manley Center,Apple Pay,delivered
458,168,566,95,737.37,7740.3,2021-02-02,5856 Havey Road,Apple Pay,delivered
459,774,789,80,846.7,7561.77,2020-07-31,5627 Elgar Trail,credit card,delivered
460,381,453,61,656.87,4842.49,2022-02-01,15 Rutledge Road,credit card,delivered
461,424,294,64,544.35,3145.71,2021-07-16,45150 Clemons Terrace,Apple Pay,pending
462,519,628,80,866.58,3294.7,2020-09-16,12 Sage Alley,Apple Pay,shipped
463,74,833,99,32.75,4799.23,2022-04-30,68 Dottie Point,Apple Pay,pending
464,314,615,79,931.15,9721.03,2021-08-04,822 Westend Street,credit card,delivered
465,844,473,36,304.31,8567.07,2022-06-24,8619 Delaware Road,Apple Pay,pending
466,854,804,7,321.24,3709.81,2020-04-28,81 Huxley Pass,PayPal,delivered
467,9,624,36,245.23,3350.45,2021-10-23,11829 Lerdahl Center,Apple Pay,delivered
468,160,701,61,52.42,859.12,2022-07-06,282 Arkansas Avenue,Apple Pay,delivered
469,247,852,59,765.86,7220.26,2022-01-23,5988 Del Sol Point,Apple Pay,delivered
470,303,105,64,909.35,8509.1,2020-06-29,4067 Prairieview Court,PayPal,shipped
471,931,247,14,24.54,5116.91,2022-05-21,73 Warbler Drive,credit card,processing
472,494,599,5,202.58,570.28,2022-03-28,6884 Sheridan Junction,credit card,pending
473,692,93,50,162.42,9928.7,2021-12-15,04 Gulseth Hill,Apple Pay,delivered
474,410,616,62,235.08,1933.6,2020-01-08,51963 Upham Hill,credit card,pending
475,346,884,4,42.05,1938.37,2020-02-05,0286 Farragut Alley,Apple Pay,pending
476,157,432,13,41.74,9514.37,2020-12-26,4 Vermont Center,credit card,delivered
477,897,558,4,601.72,6777.51,2022-01-03,0 Eggendart Alley,PayPal,processing
478,333,149,58,736.03,7111.15,2022-04-05,6350 Rusk Hill,Apple Pay,delivered
479,448,649,59,74.97,1721.6,2022-09-18,2 Glendale Pass,Apple Pay,pending
480,3,532,23,144.15,8096.32,2022-08-13,707 Summit Crossing,PayPal,shipped
481,293,319,2,710.68,1822.03,2021-04-15,28899 Cambridge Center,PayPal,shipped
482,342,936,12,791.65,4195.75,2021-03-24,50 Rieder Way,PayPal,delivered
483,581,557,82,353.77,554.87,2021-03-04,60442 Lakeland Court,PayPal,processing
484,46,904,23,383.08,8385.48,2022-05-24,5185 Montana Court,Apple Pay,delivered
485,394,358,12,620.14,5558.11,2022-03-01,17324 Calypso Way,PayPal,shipped
486,662,270,81,437.32,7971.44,2020-10-09,527 Green Avenue,PayPal,processing
487,621,775,95,764.65,3698.41,2020-07-25,1 Rieder Junction,credit card,processing
488,439,901,50,897.9,1696.1,2021-01-08,7296 Mandrake Pass,Apple Pay,delivered
489,677,476,36,114.94,4803.18,2021-06-01,817 Hoffman Parkway,credit card,delivered
490,564,213,45,931.76,5698.15,2021-03-14,89660 Packers Avenue,PayPal,processing
491,148,313,49,152.92,4664.68,2022-02-20,7624 Glacier Hill Court,PayPal,shipped
492,668,500,52,657.5,7019.57,2021-11-25,4 Hooker Parkway,PayPal,delivered
493,404,253,63,935.28,3499.08,2020-11-26,9184 Crownhardt Place,PayPal,shipped
494,215,226,79,479.98,3283.22,2020-11-04,16 Donald Junction,PayPal,delivered
495,950,783,30,626.7,7580.43,2021-04-21,357 Barnett Road,PayPal,shipped
496,429,682,39,83.5,2417.5,2021-07-11,1870 Becker Point,credit card,delivered
497,21,119,95,719.02,9552.89,2020-05-21,5786 Dahle Park,credit card,shipped
498,795,516,72,706.43,2341.67,2021-03-15,15 Independence Hill,Apple Pay,shipped
499,712,596,64,985.52,9122.09,2021-06-24,0757 Mcbride Hill,Apple Pay,shipped
500,949,979,97,242.18,9409.17,2022-03-28,728 Myrtle Junction,Apple Pay,delivered
501,213,175,88,215.12,9620.17,2020-07-07,9 La Follette Pass,credit card,shipped
502,846,146,53,150.24,7257.38,2020-07-12,313 Bunker Hill Hill,PayPal,delivered
503,599,450,6,757.25,6081.84,2020-05-04,344 Clove Alley,Apple Pay,pending
504,158,929,80,722.23,401.38,2021-09-24,08 Macpherson Place,PayPal,delivered
505,197,912,18,474.99,9159.27,2022-04-01,270 Reindahl Place,Apple Pay,pending
506,421,641,46,360.52,7105.83,2021-07-31,54 Clyde Gallagher Court,PayPal,processing
507,82,426,30,441.65,1875.6,2021-04-04,59476 Lakeland Parkway,credit card,pending
508,425,639,87,533.89,9021.27,2022-04-19,9635 Troy Hill,PayPal,processing
509,87,284,38,735.53,4192.43,2022-08-31,7632 Grover Drive,credit card,delivered
510,952,640,50,327.96,7219.07,2021-09-22,63121 Emmet Park,credit card,pending
511,311,925,83,815.2,9999.94,2022-12-24,782 Scoville Point,PayPal,pending
512,721,873,86,722.56,7388.75,2022-09-14,537 Toban Parkway,credit card,pending
513,834,54,64,135.92,6901.32,2020-03-21,3388 Walton Terrace,credit card,shipped
514,775,647,92,353.54,971.56,2020-02-25,503 Northfield Road,PayPal,processing
515,729,62,43,220.89,6902.88,2020-08-22,00411 Old Gate Point,Apple Pay,shipped
516,803,928,76,831.18,7066.61,2022-01-26,48 4th Parkway,Apple Pay,delivered
517,397,76,46,630.34,320.89,2022-07-15,446 Beilfuss Street,Apple Pay,delivered
518,384,463,16,332.45,6684.54,2022-01-17,18 Judy Lane,Apple Pay,shipped
519,390,125,39,885.47,8022.06,2021-07-06,8730 Huxley Crossing,credit card,delivered
520,154,978,49,368.35,8620.97,2021-10-27,5757 Bultman Way,credit card,processing
521,8,321,56,600.96,3413.01,2022-01-17,24 Artisan Crossing,Apple Pay,pending
522,747,842,91,5.25,3411.13,2020-02-26,82 Melvin Circle,Apple Pay,delivered
523,164,888,100,359.8,4120.33,2020-04-20,4128 Hoffman Parkway,Apple Pay,shipped
524,856,150,50,657.6,6077.9,2020-04-11,6 Mosinee Alley,credit card,pending
525,941,290,45,335.1,1956.77,2020-08-20,13 Mitchell Way,Apple Pay,shipped
526,506,399,5,804.8,5284.86,2020-10-24,45042 Scofield Road,Apple Pay,delivered
527,159,670,52,694.6,4830.68,2020-11-14,41 Thierer Hill,PayPal,pending
528,80,225,33,229.4,3186.53,2020-05-23,59731 Del Mar Center,PayPal,processing
529,119,238,51,114.09,9104.93,2022-03-19,4 Nevada Point,Apple Pay,processing
530,36,223,97,761.79,7844.89,2021-08-28,61017 Algoma Plaza,Apple Pay,processing
531,444,311,58,997.24,5275.97,2020-02-26,451 Oxford Point,credit card,shipped
532,611,273,9,495.73,2870.53,2022-12-09,41064 Derek Road,credit card,shipped
533,762,14,60,10.73,4338.57,2021-07-11,9216 Elgar Point,PayPal,pending
534,848,953,24,874.56,564.24,2022-02-19,71 Scott Avenue,credit card,pending
535,461,162,58,568.16,4761.05,2022-03-19,88 Karstens Center,credit card,pending
536,512,276,1,500.41,3013.48,2021-05-14,92 Monterey Pass,PayPal,delivered
537,705,428,9,289.35,8580.65,2021-06-30,678 Old Gate Parkway,credit card,pending
538,536,952,10,377.56,986.01,2021-05-30,8932 Sugar Alley,Apple Pay,pending
539,787,994,10,345.02,6503.85,2020-05-17,4404 Declaration Park,credit card,delivered
540,782,404,2,500.85,6045.33,2020-09-30,964 Sunbrook Court,Apple Pay,pending
541,937,451,90,794.16,2527.83,2021-05-09,9589 Dryden Court,PayPal,processing
542,1000,854,100,5.21,458.79,2021-11-04,0443 Aberg Drive,PayPal,pending
543,171,590,51,868.63,9325.7,2022-10-12,66 International Street,Apple Pay,pending
544,4,431,20,481.77,5026.93,2020-06-21,3270 Moose Lane,credit card,delivered
545,255,645,38,465.24,9108.53,2021-06-01,63953 Mayer Drive,PayPal,delivered
546,129,112,84,951.96,904.39,2020-05-28,0360 Logan Alley,Apple Pay,pending
547,704,414,56,6.44,5140.12,2022-06-14,0866 Thompson Plaza,Apple Pay,processing
548,322,797,99,819.42,7942.14,2020-12-16,66 Tomscot Parkway,credit card,pending
549,981,857,55,105.79,5557.92,2021-07-14,35 Stephen Plaza,credit card,processing
550,741,452,61,47.24,3721.95,2022-03-15,40805 Northland Drive,Apple Pay,delivered
551,802,664,86,934.99,9725.41,2021-03-23,0 International Pass,Apple Pay,delivered
552,183,324,72,482.23,8056.2,2021-04-15,88 Pine View Hill,PayPal,delivered
553,465,688,20,297.71,7297.35,2021-07-27,440 Gerald Place,PayPal,processing
554,140,862,65,661.84,130.53,2020-06-11,06 Artisan Street,Apple Pay,pending
555,340,988,91,807.68,4082.02,2022-04-05,657 Lukken Crossing,PayPal,pending
556,272,760,33,480.96,4967.55,2021-01-13,4603 Browning Pass,Apple Pay,pending
557,994,481,57,352.77,8309.42,2021-07-31,38617 Garrison Place,PayPal,processing
558,930,444,42,630.98,8762.55,2020-06-20,10134 Center Terrace,PayPal,delivered
559,586,698,19,912.85,1610.99,2021-01-24,47697 Fairfield Drive,Apple Pay,delivered
560,345,141,6,891.31,1837.44,2021-11-08,54 Di Loreto Pass,credit card,delivered
561,579,72,26,151.99,6078.1,2021-11-03,113 Spaight Point,PayPal,shipped
562,188,285,27,943.33,4592.07,2022-03-21,816 Village Point,credit card,pending
563,527,328,92,324.22,5893.28,2021-03-21,16488 Maywood Crossing,Apple Pay,shipped
564,925,786,87,124.7,6045.22,2021-08-24,46 Erie Parkway,PayPal,delivered
565,407,338,55,949.54,7103.76,2021-04-22,1 Emmet Hill,Apple Pay,processing
566,336,920,99,532.84,7243.18,2020-11-05,8609 Reinke Way,Apple Pay,pending
567,707,906,39,201.27,5550.13,2021-06-15,9279 Troy Parkway,PayPal,delivered
568,406,569,35,83.91,6242.34,2022-07-11,19 International Pass,credit card,delivered
569,239,85,18,792.46,3166.86,2020-04-12,12 Dawn Road,Apple Pay,delivered
570,326,527,74,881.99,3093.32,2020-08-16,8 Carberry Plaza,credit card,delivered
571,773,274,82,406.66,5693.6,2021-05-09,41220 Northport Court,credit card,delivered
572,592,343,35,49.19,1850.11,2021-03-16,7 Lyons Circle,PayPal,processing
573,559,397,54,785.73,4302.84,2021-11-18,467 Prairieview Road,credit card,pending
574,253,969,21,707.26,236.21,2020-08-02,407 Rowland Trail,PayPal,delivered
575,980,5,95,485.26,9844.53,2022-10-24,00497 Union Lane,Apple Pay,pending
576,633,886,10,14.51,1533.93,2021-11-08,8849 Clemons Way,PayPal,pending
577,205,269,54,887.31,1008.02,2022-09-25,5082 Kenwood Avenue,Apple Pay,shipped
